Plant_ID,Temperature,AirHumidity,SoilMoisture,Health_Status
Plant_436,25.222284341259325,62.825799504882994,39.45709606749962,1
Plant_437,29.885846636713875,57.51308873816453,43.027911064924986,0
Plant_438,20.859695625355325,76.07345576019992,57.3907075716226,1
Plant_439,19.889852681934535,64.90974951638252,38.44853644142674,1
Plant_440,24.833356903310143,67.34877786049817,20.90134348891981,1
Plant_441,26.152196346817924,66.62881268667412,71.24375856308131,0
Plant_442,24.90191575571772,71.73473857485325,65.72181118035729,1
Plant_443,18.79767369988037,61.81021558703707,25.616059573415722,0
Plant_444,24.732639881461633,47.03168052044153,55.34561707867792,1
Plant_445,21.08659149848544,63.996879517526416,37.455378441729856,1
Plant_446,27.009017646490115,53.48643106208171,48.952308229965894,1
Plant_447,26.099794738290544,54.713833182502434,49.4133619352024,1
Plant_448,22.180360641017934,65.86364018755093,41.48388299525517,1
Plant_449,23.45839924798992,72.38283071433636,33.24351501620406,0
Plant_450,21.822359434333144,60.21271576736061,34.64188421525611,1
Plant_451,24.811962708180484,63.088330125989636,31.257121267781365,1
Plant_452,27.865426961503715,77.02214944635239,32.522666876543326,1
Plant_453,22.04282186099337,62.407531794885685,43.99232564925967,0
Plant_454,26.512139546553534,86.01683114180395,34.26360016333872,1
Plant_455,23.409227144882678,65.65509645631545,55.2307809856893,0
Plant_456,22.621381503212966,42.39237240844182,67.30869233003891,0
Plant_457,24.678908920136326,67.53341621104532,36.29920137944936,0
Plant_458,21.89427303274188,63.81158384882778,48.591067508030655,1
Plant_459,23.339052083958453,72.89752754082745,52.49527665454401,1
Plant_460,21.406366322233453,66.73181351269959,52.080034063789114,1
Plant_461,30.89417539874917,58.615440160162265,46.139329018741314,1
Plant_462,25.105790655915186,47.757017637106344,56.140236275395836,0
Plant_463,22.900823476022243,57.90976742713975,52.23373429020986,1
Plant_464,25.641939732202665,51.494795457907,26.43506366509053,1
Plant_465,24.66301585092751,54.19476550195277,58.0373409658391,0
Plant_466,24.33709120140033,65.88578404420609,58.30936255900113,1
Plant_467,26.842500100130277,76.69904504351406,33.550708437321276,1
Plant_468,27.272523130141916,63.94671529822981,45.56906753171403,1
Plant_469,23.40849655716842,48.04116937964815,55.24993489216604,1
Plant_470,23.27254527806596,64.4460266822014,41.86029270630958,1
Plant_471,24.17484490854507,71.96631486645651,61.09467071649018,1
Plant_472,18.094236505793248,53.90217095680618,80.45808741929042,1
Plant_473,20.454426813404343,58.65982833327082,33.210209510475266,1
Plant_474,29.100622802333575,60.14688194729197,24.284330952693377,0
Plant_475,29.93490314050385,52.151016869177596,49.55727893407314,0
Plant_476,24.252891881330864,66.4828043384386,55.823437576892154,1
Plant_477,26.7296708891673,58.79051851392219,41.53700439232846,1
Plant_478,25.93375046363061,64.19532443907028,66.79890994981551,1
Plant_479,34.236642425365716,51.125078221978995,24.920913004151267,1
Plant_480,28.35872473430373,55.62541699676589,55.393779345474165,1
Plant_481,24.6162472255577,67.22381357827771,35.9120876886166,1
Plant_482,22.133378678198724,56.27166847908233,70.79066859310944,0
Plant_483,20.18066103922728,77.26963851233405,74.88773029752177,1
Plant_484,25.61039090760167,56.003638143853976,33.500151183249784,1
Plant_485,22.73094776414709,62.24684725751886,36.7566429613713,1
Plant_486,20.73323887120698,69.3259083187309,57.89381830469703,1
Plant_487,23.060281347272422,45.816342670669684,39.19304025315728,1
Plant_488,21.755355989156815,42.39191188019224,44.318831731016424,0
Plant_489,30.061424905217695,44.74343685429905,45.38082630813615,1
Plant_490,27.64491927084835,72.62584103427182,16.204902657035156,1
Plant_491,24.976082076050147,54.481418541075534,44.79243380858644,1
Plant_492,29.43983241667008,85.58199285668252,34.654083389037396,1
Plant_493,25.232104922942856,54.357524013426115,37.60315766400342,1
Plant_494,22.41614739601521,61.84551303197037,66.65448005203221,1
Plant_495,29.56937223180897,75.42109952567876,26.152396585811154,0
Plant_496,26.616730131053977,80.06092888159122,57.19807780121966,1
Plant_497,21.888261537020632,80.61503576636397,40.81555604502287,1
Plant_498,24.428983965749175,72.08366230593143,40.80359747256249,1
Plant_499,22.373145239845726,70.24062525811462,56.85557844077567,1
Plant_500,20.85160080710699,65.92526949201184,50.10076941853336,1
Plant_501,27.778532642594925,67.78361076166638,53.55919495829296,1
Plant_502,30.72824992141039,54.488142836714665,59.52276990799292,0
Plant_503,20.804297278542577,51.81801116577693,40.030374252250155,1
Plant_504,26.688907710071714,59.96625542589048,35.81644898238375,0
Plant_505,23.04807229263452,58.298153774750716,28.722742101633028,1
Plant_506,23.53862384870591,55.46771950672725,32.61884205031567,1
Plant_507,23.222818227283394,66.96387447456715,89.23641637963088,1
Plant_508,22.40802769096055,69.5530520857051,63.6701937110518,1
Plant_509,25.14556488383448,60.884068862918475,24.73388450687968,0
Plant_510,22.507149650766888,74.77530081055262,25.163130648846447,1
Plant_511,25.811370477339516,48.58310885866495,52.22799092577737,1
Plant_512,24.849285671652588,58.06340540720282,53.2089719606695,1
Plant_513,24.28315585940077,52.831776793971954,53.233257529760465,1
Plant_514,22.277309013875207,41.3346338292694,41.175663096694535,1
Plant_515,23.269686008295,59.17319314157301,43.118186099956496,1
Plant_516,27.26617367747727,58.78252491616716,49.91819286239036,1
Plant_517,26.502751562873144,75.13449743242131,46.28839509439996,1
Plant_518,22.067334265604348,66.30811684554777,11.710494408786971,1
Plant_519,25.297996916287676,49.758131756707954,41.553005541372094,0
Plant_520,27.254161370115366,78.54092566334188,32.2289034860953,1
Plant_521,19.991784156635884,72.21033695525352,47.62817128362768,1
Plant_522,26.630080577139804,65.82097703468615,89.77888503905115,1
Plant_523,23.01212872316246,57.73515901150168,50.51222498211457,1
Plant_524,26.711796005779476,50.405607632765204,40.297054707414034,1
Plant_525,22.710222530372448,56.27793223928947,58.827022529658784,1
Plant_526,19.585353698006443,70.88748619704185,52.24031830813819,1
Plant_527,20.117372686350514,78.84586305934609,51.30141735677762,1
Plant_528,25.144254839984146,75.43243528272188,54.10275889823507,1
Plant_529,25.779167505164445,55.11150578213726,75.84815347244312,1
Plant_530,22.287050124686775,48.80382566710989,28.036673470111264,1
Plant_531,26.915777376332123,61.40886246911204,52.104481152171815,1
Plant_532,20.01543981319312,42.31560634437149,31.104283050276923,1
Plant_533,24.80176060405805,63.23167714184781,53.33268969513372,1
Plant_534,21.36695140071263,58.52397413701331,31.219702327708582,1
Plant_535,23.044491676593523,55.33963498131758,38.73949779592373,1
Plant_536,25.142196013949242,44.05296932733204,40.57365128643141,1
Plant_537,22.418759904148143,65.13600106569717,59.63725079017064,1
Plant_538,23.846333367310525,54.672991603380886,58.77681665913621,1
Plant_539,28.018878427643322,48.30083164289712,26.314239353304234,1
Plant_540,23.269324391430555,31.277377867183507,45.824011664997734,0
Plant_541,27.507076336195425,59.724850949493636,34.35630217876241,1
Plant_542,21.610879436027147,77.72251596669744,26.122426339869982,0
Plant_543,26.589412533745847,76.6125921454787,41.74474424363444,0
Plant_544,29.3247058619737,55.429037434137285,40.3727581731627,1
Plant_545,17.585066499618133,53.97787939638219,81.40074729518284,1
Plant_546,22.60931423358857,64.68774256075024,51.49439738041044,1
Plant_547,26.73121638154162,50.016145608117085,24.33573748868644,0
Plant_548,24.39086384187102,63.01791899819466,36.52838993743587,1
Plant_549,26.113437620113928,67.6608027838469,60.32074943144097,1
Plant_550,23.18804443985254,72.26933223884308,76.32664159304888,1
Plant_551,25.259769362418698,58.99845923520047,21.210250316430624,1
Plant_552,24.53296829382376,57.96326249823034,16.801134222914325,1
Plant_553,28.50334618497942,51.22017413243439,73.06447763057673,1
Plant_554,25.76326252990364,51.7311964596014,50.84421266056356,1
Plant_555,26.012807986225607,57.73521108098473,31.975609021854503,1
Plant_556,23.764369101632596,63.67365506816178,53.01943629183653,0
Plant_557,23.53718132778252,69.13584626233249,5.463783914746834,1
Plant_558,23.702325436541138,51.96821049319655,45.050632598957414,1
Plant_559,26.18335642713489,74.92688568959522,49.91731759264628,1
Plant_560,23.737046557539212,57.28876398957431,58.86405209306744,1
Plant_561,25.869324570689237,59.78632705651564,29.791560715611936,1
Plant_562,31.226202395936316,52.527883208521764,46.28530742105038,1
Plant_563,27.613374110295076,35.75759739727059,31.11863060910619,1
Plant_564,24.021929403496475,68.8404539636105,48.830756335114756,1
Plant_565,28.603641766491833,67.36843897092433,31.569805164554637,1
Plant_566,23.775773880935347,57.18672442881787,38.87848741259669,1
Plant_567,18.88562639446644,60.66990717224872,30.062769078146566,1
Plant_568,21.97574106724779,65.159392177041,54.76704362735485,1
Plant_569,19.387624236922434,44.374541431134574,57.87676674984998,1
Plant_570,23.945459547876073,54.70947322653705,41.480691450638794,1
Plant_571,25.055255137568654,67.94264679621827,45.573569924400424,1
Plant_572,30.02931193682585,47.45710576830751,23.271128780496838,0
Plant_573,25.98078212129249,62.935579321666296,40.50485027989819,1
Plant_574,24.34269841357341,46.43418195376595,44.24693074437383,1
Plant_575,27.488216743550467,64.66429982433526,84.31189636544963,1
Plant_576,18.366594072976344,59.643585177025166,28.320494613387545,1
Plant_577,25.706843674325697,43.848681840944906,66.96265858128656,1
Plant_578,27.3125955816609,71.64739354457171,59.952881601987116,0
Plant_579,20.564241262660474,52.65408423201951,49.20954606735204,1
Plant_580,28.431262129620787,51.89747562985619,71.379307262927,0
Plant_581,26.015489222483243,62.00569197230943,50.581582089102945,1
Plant_582,23.754136258297596,71.48637349428715,50.83738793501893,1
Plant_583,26.898345598318855,49.841781810216034,44.20319020473682,1
Plant_584,31.81207857341319,60.61679849847972,63.35353323627941,0
Plant_585,25.545598765175484,64.28816500330574,61.447038507163256,1
Plant_586,25.744661758901007,66.93105607263143,35.614840687556814,1
Plant_587,23.621917301379266,61.76441555277225,25.211292081018488,1
Plant_588,22.450466891605625,56.329721609166775,41.955290439065145,1
Plant_589,27.491007449632736,51.724097793512804,32.99942153403531,1
Plant_590,22.4317485222734,60.86143883046375,44.04713138076967,1
Plant_591,25.214698711658176,49.27860988014393,63.56157202026209,1
Plant_592,23.56702765970465,30.78649516505393,38.14047517369815,0
Plant_593,26.436939477239175,64.36559804157667,44.35764928032638,1
Plant_594,26.000986315860846,69.03934841086195,45.87034102212593,1
Plant_595,28.112619832773696,36.37067564458162,57.72646323307927,0
Plant_596,23.469950803435758,49.90269295290062,11.296659990230921,1
Plant_597,24.190375194119888,66.19154261005198,35.89949557852055,1
Plant_598,22.06370885265308,80.574954697117,48.16925538419209,1
Plant_599,23.667120219771665,60.20793707675408,63.00118434640292,0
Plant_600,26.131901479134555,52.71997058770866,37.621463287406925,1
Plant_601,27.270965849936054,58.1710355889516,16.85170940937189,0
Plant_602,22.233504027467124,73.74876419148185,54.295671689492046,1
Plant_603,27.60881776031698,53.54035820875465,35.46956416761556,1
Plant_604,29.066913576414855,52.00807993349746,27.15500011364458,1
Plant_605,26.240304709671104,55.17256477817968,35.63481915430164,1
Plant_606,30.630387437674198,50.466713917412875,42.232119635162256,0
Plant_607,22.67863240268928,61.22670315994795,35.92883003192681,1
Plant_608,21.266035890065748,76.2467845846956,11.916509143513963,1
Plant_609,19.663839253287165,63.23079273116029,58.45599295330698,1
Plant_610,29.48813293446755,57.47646497873713,64.12312561918083,1
Plant_611,26.963096969062175,57.08188731084456,54.772829870092586,1
Plant_612,24.833245987268636,44.36809191303343,27.93471494362775,1
Plant_613,25.83990587895946,68.83109777147159,41.97762699078723,0
Plant_614,21.62353285810487,59.22162802987198,44.90218027155813,1
Plant_615,32.337255938850475,58.19520086409374,53.98191584342865,1
Plant_616,25.387663545925683,91.93107567844861,55.02510733077121,1
Plant_617,25.32818438381468,62.98752908365686,33.987393018322564,1
Plant_618,27.177299871696075,52.48208949904816,46.22993334620341,1
Plant_619,26.44302769521014,55.736424037944566,51.85920606922862,0
Plant_620,25.671652072837393,71.48445709196756,66.83733483220149,1
Plant_621,22.628576633664064,61.13270410537764,55.56759809737085,0
Plant_622,26.414405071407987,45.61722021682633,56.835850310632786,1
Plant_623,30.6460734894251,69.19228934575203,46.257399418940416,1
Plant_624,29.036260138464932,53.31855914461006,66.15688717805256,1
Plant_625,29.77955987991819,78.73297776217545,51.14644193939246,1
Plant_626,23.466352970706446,70.80048065714648,32.08368134739644,0
Plant_627,22.031185539224257,55.52678104341249,66.05054955187786,1
Plant_628,24.622639239701055,72.81016361735112,55.46854908808541,1
Plant_629,25.167174736866084,60.678555105274036,38.354339683072766,1
Plant_630,28.282574555412847,68.52773675122219,37.80760548901135,1
Plant_631,19.92260611085554,64.84732817294474,49.448633177111425,0
Plant_632,29.58865095838184,51.536433450091266,51.94777192901377,1
Plant_633,24.525976304263033,53.56450167682538,47.9593839844681,1
Plant_634,23.71935679015774,70.29960817581161,49.66963010164327,1
Plant_635,21.963686874219498,56.65224667893459,70.49936061864571,1
Plant_636,20.03542998440269,55.96351536758003,61.073147283523284,1
Plant_637,27.469511751885744,50.44877420650647,47.85953386897536,1
Plant_638,25.219953901565212,64.23599065593461,59.11965871151225,0
Plant_639,21.13011730077684,80.62524919243145,29.512141447086908,1
Plant_640,21.11476368380915,49.32467085745727,50.968905749202136,1
Plant_641,23.992645902129617,60.24219456672758,72.13959524599665,0
Plant_642,30.007064575868178,74.12220555415429,41.729311569114394,1
Plant_643,24.221225945909186,59.203586087542845,32.28549107071373,1
Plant_644,20.49057114064568,64.52371796249734,35.21866667110409,1
Plant_645,24.262770807742168,49.376064718531204,28.655504439864174,1
Plant_646,24.181829290756987,64.28307097207649,33.22857137808445,1
Plant_647,16.909340071175286,58.12855734995451,39.442378521149564,1
Plant_648,24.837115400446564,69.85729995679863,23.916494712320368,1
Plant_649,24.307196409373965,71.87386051564751,45.234275009244044,1
Plant_650,27.088619094440254,85.89563642018614,58.53415760679971,1
Plant_651,30.546868284836037,65.79633173213576,31.383657297796194,1
Plant_652,28.379695088643274,63.257963165821664,67.78925885462652,1
Plant_653,24.19333392833551,61.94384301577336,52.66188132791392,1
Plant_654,21.68042227377499,56.46833707189312,60.45870878436086,1
Plant_655,32.72007940974958,63.38483843461691,35.132481692217944,1
Plant_656,25.177655302043465,57.04598589860971,57.81787840599924,1
Plant_657,25.041787875738837,61.68460976269614,28.620991494070303,0
Plant_658,24.92762473866999,73.17597535607959,58.35371251254763,1
Plant_659,25.594254282303567,49.934574347203586,47.577590096902966,1
Plant_660,24.566918764228173,71.39878561129045,53.29876829977175,1
Plant_661,23.27901397935929,73.17115067339866,27.366080915627226,1
Plant_662,23.359423176278824,58.81931473008921,31.57395236585093,1
Plant_663,24.901740189352005,38.78145100991405,53.958423273800776,1
Plant_664,23.369725686598706,53.921780129055676,30.77477993663699,0
Plant_665,22.86146265196851,72.96994546561109,51.94809438148685,1
Plant_666,25.31929068307569,59.77131937701118,24.492932903096314,1
Plant_667,24.235068347737435,50.00697767705089,57.72261319000002,0
Plant_668,29.511978965748064,54.95225078771782,26.512150278472365,1
Plant_669,17.047090574820963,68.40620026504553,53.28449906519285,1
Plant_670,28.274520555767385,65.4673356820138,54.38446400469002,1
Plant_671,28.738255577492886,57.61067900830306,34.54842272355638,1
Plant_672,18.779829302775553,56.33175588185313,53.7303985062709,1
Plant_673,23.971937217758953,56.08241850956178,48.90663395000334,1
Plant_674,23.885677402012625,50.77589815501497,36.91737215710893,1
Plant_675,20.777464915846537,76.15375689469442,29.871679738856876,1
Plant_676,22.666549937227373,56.7767953078866,15.560614624911313,1
Plant_677,21.668272463602513,72.17158520825497,50.244750709495406,1
Plant_678,30.256811330270867,75.21316051922452,21.52795842956917,1
Plant_679,27.807035179442384,69.9831089814796,46.430162991619625,1
Plant_680,28.814665284982475,55.683796872819514,41.048276758766264,1
Plant_681,27.165016192129706,64.03730090336609,55.18714163157293,1
Plant_682,21.61284468634831,59.758043936090836,40.469317507652036,1
Plant_683,23.42643920116068,50.96298139269872,40.05828320479363,1
Plant_684,26.468123683683753,63.24359281721603,55.97806056432444,1
Plant_685,21.333616573324164,48.20960208840198,50.02587043626176,1
Plant_686,27.138995290517165,71.87679388461564,49.74233935774167,1
Plant_687,24.279023805525593,55.35382702701607,52.03901384712789,1
Plant_688,23.875537577351206,62.01159655872839,21.966418151893414,1
Plant_689,27.132879904610476,62.83287871546142,56.35183019980473,0
Plant_690,26.33278993445812,57.410950262959226,54.187031910204034,1
Plant_691,23.91710150254276,65.86693801475275,29.749753071352544,1
Plant_692,28.477989410092743,55.25096343377476,41.33879289488698,1
Plant_693,21.75681001720031,68.71297297457244,44.41039068558553,1
Plant_694,26.84780682083279,46.54020319753251,42.98254823397401,1
Plant_695,26.779303773905152,61.26379579546412,50.00789949852802,1
Plant_696,24.071360682058028,79.38928999058285,66.47050172746775,0
Plant_697,25.978399066726354,49.99668675394425,61.22650091509243,1
Plant_698,21.24665927084409,53.222550294751485,25.316712098528907,1
Plant_699,27.772081057620703,65.13907849658915,54.33104985459073,0
Plant_700,24.44529359067103,61.79581781939598,64.93399979303115,1
Plant_701,23.431830938442882,63.50630099273559,50.80212781033804,1
Plant_702,28.147027677510668,64.89187130147664,61.3647063777895,1
Plant_703,22.886968928371722,66.3472146856177,75.18405668551148,0
Plant_704,20.77461611090932,71.09699841956223,60.35564319160472,0
Plant_705,20.330112479428287,64.09818656928513,48.739628934625934,1
Plant_706,26.81802985403692,57.58742345381457,60.676327111271306,0
Plant_707,21.15871194251115,66.72573701202731,47.173317496453365,1
Plant_708,30.264382545953094,78.99881934895215,45.35854564927433,1
Plant_709,18.754211776348832,58.67366253617426,39.72878646429401,1
Plant_710,30.089369104870116,50.254706953293585,68.45120038248163,1
Plant_711,25.633052401607856,71.07080669286972,32.72357001086998,1
Plant_712,24.709860664388824,58.796188360464015,67.98551587017174,1
Plant_713,23.36524273957315,38.27330453985964,52.49796185610557,1
Plant_714,26.197408343056214,68.47421677150422,24.01040737797088,1
Plant_715,24.887095892725455,54.64671814046077,50.51473939487133,0
Plant_716,28.309905646049565,59.094667176958396,13.49960238522564,1
Plant_717,25.34268294598612,63.319803305690144,54.382620252465536,1
Plant_718,25.450905284385634,61.904996797790666,58.278472244834866,1
Plant_719,23.90916336335843,67.09451817139039,36.1146606652192,1
Plant_720,24.829163128836797,55.645136294301565,46.85321543933374,1
Plant_721,25.923405306676177,65.13105798176083,74.31236150625429,1
Plant_722,19.869494822030124,57.40453322416083,37.41379943607095,1
Plant_723,20.955443733682863,67.38810480887503,29.11638619415099,1
Plant_724,27.229792282068146,66.15367484013053,67.22495103693899,0
Plant_725,25.512596314383824,50.645612979554045,74.43880785796192,1
Plant_726,24.448049990941964,70.85982116175032,45.05543507771771,1
Plant_727,25.05530179919618,54.64036554885952,60.171945531125345,1
Plant_728,26.042745116085012,68.08057798281145,65.12213873296321,1
Plant_729,23.380720959071915,63.67287313401341,33.86273651192424,0
Plant_730,22.665085823793063,78.38183676795123,37.72041246948198,1
Plant_731,25.587535765293044,57.76534017628148,63.463117697321024,1
Plant_732,22.064881667154904,56.506832038818025,70.27521418062764,1
Plant_733,26.224758267143415,59.805803941122676,53.44321290261532,1
Plant_734,19.89224918728648,56.968202171657246,31.802784697469185,1
Plant_735,28.087466911976932,67.9994190194205,74.80591667549162,1
Plant_736,26.41779244723913,43.83689391563412,37.03543653282053,1
Plant_737,25.768089202941628,49.46317580853646,39.97293328242822,1
Plant_738,27.948072951836544,49.32197078420807,50.135067517344325,1
Plant_739,29.99642333338773,69.50307591973575,68.31240631072161,1
Plant_740,28.043110195054393,77.10613372581925,57.80963964828335,0
Plant_741,19.477377306005064,58.955507814625285,51.222982505428654,0
Plant_742,21.161269099792896,58.311782768099896,51.94932795177159,1
Plant_743,23.125544266912964,60.700521631131814,45.65272002965199,0
Plant_744,25.0782731506325,71.6187830260819,53.37209271777759,0
Plant_745,26.55297706140737,50.72646865809426,7.056598834585458,0
Plant_746,22.822768560539604,62.38368982734785,40.55088811395302,1
Plant_747,25.560300293431236,69.7519762978243,48.61982902375171,1
Plant_748,22.73385120294003,65.01094169939846,27.734788745707394,1
Plant_749,23.165446591024157,61.89581616598743,50.7948497671734,1
Plant_750,20.78001670945533,70.01046092567141,41.932931685208175,1
Plant_751,22.23030026166729,32.967677070007625,71.33213547473235,1
Plant_752,20.944946183151,66.77875319530908,68.59529587822284,1
Plant_753,22.072380241068004,53.45924316872576,38.012916463227555,1
Plant_754,28.160925389823518,41.69367103143543,42.73743432649957,1
Plant_755,22.15180333350417,65.11202599524981,43.89078651587411,0
Plant_756,32.897146194512175,73.73658545162958,38.22510785760566,0
Plant_757,26.479953702642668,58.62551485372308,47.9253747604219,1
Plant_758,25.554508371084623,69.52874547202939,33.625768966686145,1
Plant_759,22.42492665945636,76.12278257988646,28.040769975937106,1
Plant_760,27.100929638226972,73.14914453584048,54.34066835850403,1
Plant_761,23.27308652128668,76.39964529371393,54.442943763327165,1
Plant_762,25.366029443936085,67.42127491071892,32.93526360510012,1
Plant_763,32.68025361480638,60.754336389015926,58.430331461438996,1
Plant_764,24.71182030082605,43.980341881028316,35.52633406252003,1
Plant_765,28.447819978857027,57.53937511870051,48.797478570569716,0
Plant_766,22.89047072462234,51.567534046838084,57.30516018918684,1
Plant_767,24.895034528509115,81.70942717497815,44.4958115294443,1
Plant_768,30.31240190690653,58.24114187567663,51.821113682117016,1
Plant_769,23.119098826636698,61.23204806784486,37.25355534168642,1
Plant_770,30.437345673990787,65.51485376040468,42.05300124857854,1
Plant_771,27.123255806366426,60.436024463724536,41.9121085367949,1
Plant_772,23.312599672317198,76.95051040430752,33.80132480189641,1
Plant_773,26.897223217166562,53.77350638265548,42.348387553263265,0
Plant_774,27.91766334888019,61.94607455237243,21.7707255170438,0
Plant_775,26.86542988665159,52.57529414301952,37.63269379286843,0
Plant_776,20.28932584032863,46.79977488779294,40.726867599454934,1
Plant_777,22.818588472525395,53.882309090947146,41.1573037125693,1
Plant_778,24.257444093345487,59.62963202951588,41.377538311938316,1
Plant_779,24.776699712699862,55.7069777548274,44.073537002098064,1
Plant_780,26.862016292652033,53.07579020126144,52.19162277129096,1
Plant_781,25.533103002799763,45.93682536328166,58.11775611198784,1
Plant_782,20.993966923869696,59.16894427371305,35.25352159727599,1
Plant_783,26.14059355301789,44.952796259689975,26.951987169162834,1
Plant_784,26.83175723585147,67.60055963689602,29.369333816353453,1
Plant_785,26.679371343793118,60.824397529345035,37.69195618207609,1
Plant_786,28.242342176663865,45.4244850053507,39.72118023275236,1
Plant_787,27.50176646364671,56.907909229501364,33.45005900703814,1
Plant_788,26.37754023768531,52.478435944094166,25.558250036251582,0
Plant_789,24.78950286562406,63.1917451041918,38.15818758788718,0
Plant_790,20.017117199452024,73.40450446023145,47.72139930170957,1
Plant_791,26.288854657397756,41.248275303542556,53.925441987533475,1
Plant_792,25.623063061489333,61.150260791474174,36.63865420337518,1
Plant_793,25.81473651158612,58.398672044333594,38.80503266784849,1
Plant_794,21.169754272539073,66.71340076450466,31.09952536729034,1
Plant_795,21.756830378775213,62.131966282376894,44.528412444378354,1
Plant_796,28.15945855999871,52.48030668261181,32.27357048713778,1
Plant_797,24.881334538430036,56.80946064333382,53.596917198618,1
Plant_798,27.044502092117874,52.03974143196511,18.212002620988333,1
Plant_799,25.084955128391382,70.76007138598598,39.60555491321306,1
Plant_800,25.089268418487237,60.21311648671942,49.51661008787613,1
Plant_801,27.814851417927994,79.01190685753008,47.757517744837564,1
Plant_802,23.45186581534788,59.39339186185379,85.39550495970745,1
Plant_803,25.28836233082295,52.91593233089537,50.24700036851861,0
Plant_804,23.613174133884872,44.862856073871725,29.939181047369846,1
Plant_805,23.696511317703052,41.96860323744055,43.5680362936639,1
Plant_806,24.072483629594082,44.158640569945106,18.356304998003225,1
Plant_807,25.666401314901137,62.67126651011483,43.791003760548584,1
Plant_808,23.563754135009567,65.08725023229934,32.50415914498862,1
Plant_809,28.767268376720562,44.188092979678665,58.730854133402424,1
Plant_810,22.316178093341488,68.95038314076115,36.756895881066974,0
Plant_811,24.43938506751592,55.1693894831656,43.2485112630713,1
Plant_812,23.680806825177477,61.467930119855495,35.46663237893395,0
Plant_813,29.3409336530612,76.12220628255425,71.08277027779997,1
Plant_814,25.589664329534724,68.96839315865532,40.18135850823133,0
Plant_815,28.095533618405906,57.314693520941674,72.48835565218803,0
Plant_816,20.543318880889082,51.08807774584713,57.212276431774,1
Plant_817,25.801150797607775,38.48184598670695,52.231000910030794,0
Plant_818,27.66889238687031,52.8084668075758,50.530997209762795,0
Plant_819,25.246851967826274,57.88869761172305,50.906959473243774,1
Plant_820,28.196441125196053,50.12820472848816,16.08491130981585,1
Plant_821,23.448134649698883,58.68743032907695,40.81674908773865,1
Plant_822,29.22804232055674,60.768518829587684,57.67736956776483,1
Plant_823,31.89669437085775,57.751440181919214,44.26654224788842,1
Plant_824,23.911484318681023,53.4999741917654,23.922152297946376,1
Plant_825,23.663492435797686,61.68654671966728,44.213933241337955,1
Plant_826,29.360153431353105,64.41940649569409,70.56158274383236,1
Plant_827,29.73871643719214,49.096009225571535,63.70337573302079,0
Plant_828,23.431419918540193,74.10932379746271,44.069939859509525,1
Plant_829,23.73943954871243,59.014118677157384,59.2717391558713,1
Plant_830,24.154646173418477,60.188496229448475,39.50239469447922,1
Plant_831,20.96664846689717,67.08214423256557,19.441926197599216,1
Plant_832,22.244044160547404,62.332161312635016,31.133010178056686,1
Plant_833,21.987577699743795,69.53136633913245,68.44333152762297,0
Plant_834,22.696607304687614,62.87124165201824,40.89010377256044,1
Plant_835,24.895945337839656,53.87562625359562,41.34924030937473,1
Plant_836,25.702644197609562,63.61503525206102,40.502427055876794,0
Plant_837,29.65150147844223,48.56273792679338,73.56204884359511,1
Plant_838,22.004937877783625,61.085597057765234,69.38938373043095,0
Plant_839,27.95296719542975,59.66770009355539,78.281703501722,1
Plant_840,24.358033467323473,57.918831427274604,42.61432184399923,1
Plant_841,24.8516088710427,58.71462488561069,49.434367331206424,1
Plant_842,27.02445847649981,41.18150954502361,22.250361758688133,1
Plant_843,21.631833935313104,54.512750922590385,67.15401639177412,1
Plant_844,26.147229238552153,60.928449011411146,27.483306730980974,1
Plant_845,25.49935662463917,61.598563919974005,48.251633456439436,1
Plant_846,26.47735379202445,49.72324859074042,28.54046208550734,1
Plant_847,25.867505931723453,72.65707840864701,36.16699759891956,1
Plant_848,32.36590041973268,51.33825151785499,32.441063534254496,1
Plant_849,23.08678004724605,69.69457200526736,35.881871089862734,1
Plant_850,23.407009134994546,64.27194361871685,36.91315945276532,1
Plant_851,23.13057842072571,53.53772690156197,36.775968076123846,0
Plant_852,23.333568642519236,77.75310892609512,57.50000867670461,1
Plant_853,23.087838618080447,48.0636316824352,28.427058104062198,1
Plant_854,28.567049593322654,69.19154173610002,48.308121405208006,0
Plant_855,29.261512743969565,70.00582318042979,63.269387284583374,1
Plant_856,23.287761118751572,53.293797909233554,37.30205453229906,1
Plant_857,22.502933280687316,73.92465300064329,34.23121663878597,1
Plant_858,26.414246669159212,57.49953485401047,41.542130622296234,1
Plant_859,23.343330867157086,62.88693629279857,62.69587812541065,1
Plant_860,26.898795453266533,62.603218387712204,47.911614464300364,1
Plant_861,25.6087690625539,58.65691258529452,37.03178558088602,1
Plant_862,20.452767655008305,68.10808273159782,52.2581497678206,1
Plant_863,29.642515603990184,67.93488720552213,28.46561775245365,1
Plant_864,30.387633019286564,42.51468026761819,55.22039265664422,1
Plant_865,23.16163392854684,73.04340242878152,51.12910961552652,1
Plant_866,23.83689532019205,43.37508011964326,40.38287293291674,1
Plant_867,25.857596172174716,70.32546204341658,32.421213023291536,1
Plant_868,26.003370369961075,71.26705136827583,31.69978616574814,1
Plant_869,26.97563281801849,49.09033569784802,53.02226004518865,1
Plant_870,31.03061361629905,55.891857120454155,63.434707537335925,0
Plant_871,24.469158317517852,48.94295331514064,35.44038379456808,1
